"kommunenr_2024","år","folk_ialt","demens_estimert","demensandel","y2s_predikert","y2s_predikert_modell"
"1514",2026,2432,77.087923,0.0316973367598684,43.2354516607532,54.3545166075318
"1514",2027,2438,79.669271,0.0326781259228876,43.8795454565474,55.669421502163
"1514",2028,2444,81.225812,0.0332347839607201,44.535685435361,56.4896310592056
"1514",2029,2450,83.015766,0.033883986122449,45.2805017042444,57.4376550787972
"1514",2030,2456,83.79862,0.0341199592833876,45.9690212835004,57.8760851340014
"1514",2031,2463,86.244382,0.0350159894437678,46.9418566814018,59.1890667179194
"1514",2032,2469,89.679863,0.0363223422438234,48.1918950874799,61.0519848845536
"1514",2033,2475,91.937338,0.0371463991919192,49.3633726528116,62.3127521456872
"1514",2034,2482,93.299252,0.0375903513295729,50.4393447283535,63.0983618208838
"1514",2035,2488,95.701675,0.0384653034565916,51.8316127352111,64.4722576804826
"1514",2036,2494,98.940142,0.0396712678428228,53.5681820941192,66.3540675665667
"1514",2037,2500,101.859636,0.0407438544,55.371942775224,68.0915956589737
"1514",2038,2505,106.018396,0.0423227129740519,57.7429784012591,70.6235970931983
"1514",2039,2510,108.814111,0.0433522354581673,59.8453936603765,72.3751381453217
"1514",2040,2514,111.030154,0.044164739061257,61.8684101144421,73.7894561831073
"1514",2041,2518,113.231701,0.0449689042891184,64.0066007133577,75.2175105107285
"1514",2042,2521,118.463203,0.0469905604918683,67.6967945716074,78.7097065308677
"1514",2043,2524,119.672442,0.0474138042789223,69.6826701422283,79.5358239216655
"1514",2044,2526,123.096746,0.0487318867775139,72.9423576562947,81.9256227823158
"1514",2045,2528,124.759634,0.0493511210443038,75.4001301727467,83.1078525203036
"1514",2046,2530,125.360068,0.0495494339920949,77.3046980416116,83.5349388724842
"1514",2047,2530,127.359444,0.0503397011857707,80.1540739306211,84.9905058373196
"1514",2048,2531,129.27931,0.0510783524298696,83.0774613591572,86.408066334224
"1514",2049,2531,132.757591,0.0524526238640853,87.2790638341936,89.043183204357
"1514",2050,2530,132.917073,0.0525363924901186,89.1711351212119,89.1711351212119
"1515",2026,8795,243.352085,0.0276693672541217,98.6832667641813,122.832667641813
"1515",2027,8801,252.129413,0.0286478142256562,100.066386726561,125.573721647717
"1515",2028,8806,259.259481,0.029441231092437,101.572557360788,127.843184918788
"1515",2029,8811,267.571389,0.0303678798093292,103.338310392537,130.533225376646
"1515",2030,8815,275.683554,0.0312743680090754,105.301498071414,133.205992285654
"1515",2031,8819,287.078697,0.0325522958385304,107.799472530703,137.041643585054
"1515",2032,8823,297.386186,0.0337057900940723,110.496542305032,140.604745553944
"1515",2033,8828,308.541162,0.0349502902129588,113.604486021414,144.564099369419
"1515",2034,8832,319.750631,0.0362036493432971,117.058741723727,148.646854309318
"1515",2035,8837,327.94437,0.037110373429897,120.372380121023,151.70829741948
"1515",2036,8841,340.926127,0.038561941748671,124.818287853903,156.670079692427
"1515",2037,8845,350.964255,0.0396793957037875,129.116087929001,160.616756934636
"1515",2038,8849,362.595242,0.0409758438241609,134.119594387046,165.308353430993
"1515",2039,8851,370.097293,0.0418141783979211,138.53714873675,168.403657424256
"1515",2040,8852,377.172398,0.0426087209670131,143.108378241185,171.373405185896
"1515",2041,8852,391.036878,0.0441749749209218,149.889282061905,177.342312546271
"1515",2042,8851,402.410115,0.0454649322110496,156.47542521779,182.393464596843
"1515",2043,8848,407.779826,0.0460872316907776,161.511267256352,184.828836957765
"1515",2044,8844,414.412936,0.0468580886476707,167.210616479162,187.884666424725
"1515",2045,8839,421.935629,0.0477356747369612,173.525035203842,191.41542794319
"1515",2046,8832,433.294087,0.0490595660099638,181.747761277531,196.879719150036
"1515",2047,8824,442.195058,0.050112767225748,189.438125189768,201.28239458002
"1515",2048,8814,444.761452,0.0504607955525301,194.595437184807,202.589661821413
"1515",2049,8804,452.835437,0.051435192753294,202.564348560605,206.716206296732
"1515",2050,8792,460.361321,0.0523613877388535,210.656484269963,210.656484269963
"1516",2026,8776,191.323394,0.0218007513673655,106.885833351817,141.858333518168
"1516",2027,8838,198.202412,0.0224261611224259,108.751208514859,144.82697101716
"1516",2028,8899,206.036559,0.0231527766041128,110.903219529627,148.161254455009
"1516",2029,8959,214.557885,0.0239488653867619,113.365449138565,151.778584181484
"1516",2030,9019,224.983244,0.0249454755516133,116.29006120997,156.160244839879
"1516",2031,9078,235.50095,0.025941942057722,119.572387654266,160.6430874931
"1516",2032,9135,244.227972,0.026735410180624,122.980995173299,164.479985148613
"1516",2033,9191,255.348975,0.0277825019040366,127.040912884204,169.319759680562
"1516",2034,9248,264.092069,0.0285566683607266,131.110988901268,173.27747225317
"1516",2035,9302,275.558793,0.0296236070737476,135.98831817454,178.401870113235
"1516",2036,9356,285.83154,0.030550613510047,141.052566716804,183.110666772218
"1516",2037,9407,294.989037,0.0313584604018284,146.249279760124,187.388838556339
"1516",2038,9456,306.555134,0.0324191131556684,152.380751240792,192.783184074168
"1516",2039,9503,318.652982,0.0335318301588972,159.113037391266,198.51155300641
"1516",2040,9546,329.353851,0.0345017652419862,165.926758747092,203.682813995347
"1516",2041,9588,341.59425,0.0356272684605757,173.671895116192,209.674558665949
"1516",2042,9626,351.228344,0.0364874656139622,181.050828033859,214.501182905513
"1516",2043,9662,361.45284,0.0374097329745394,189.05736499276,219.687952532555
"1516",2044,9695,372.333829,0.0384047270758123,197.771090882865,225.285278558536
"1516",2045,9726,382.274653,0.0393044060250874,206.58912316849,230.494305438141
"1516",2046,9754,393.650005,0.0403578024400246,216.510998627832,236.542351326861
"1516",2047,9779,402.411601,0.0411505880969424,225.736045797422,241.294136109772
"1516",2048,9801,413.109263,0.0421497054382206,236.363508658452,247.176766117246
"1516",2049,9821,425.275874,0.0433027058344364,248.34034074436,254.002951422712
"1516",2050,9838,435.661739,0.0442835676966863,259.95699027961,259.95699027961
"1517",2026,5300,122.375763,0.0230897666037736,46.7948797770788,53.9487977707885
"1517",2027,5318,127.879642,0.024046566754419,47.2754645407751,55.2761057510918
"1517",2028,5337,134.895972,0.0252756177627881,47.92222629295,56.9841502454288
"1517",2029,5354,139.777708,0.0261071550242809,48.5955275110545,58.214247110845
"1517",2030,5371,144.782096,0.0269562643827965,49.3732864180839,59.4931456723356
"1517",2031,5387,150.800577,0.0279934243549285,50.3236087136088,61.0386390038566
"1517",2032,5402,156.139963,0.028904102739726,51.3427620500923,62.4392678464379
"1517",2033,5416,164.955534,0.0304570779172821,52.8014686319272,64.7626720880751
"1517",2034,5430,170.274133,0.0313580355432781,54.0885995935705,66.2214989839262
"1517",2035,5442,177.779303,0.0326680086365307,55.7543921891707,68.2957535752474
"1517",2036,5453,182.031511,0.0333819018888685,57.1672945646738,69.5100938203659
"1517",2037,5464,188.74018,0.0345424926793558,59.0379557404111,71.4399136398266
"1517",2038,5473,196.838525,0.0359653800475059,61.3000234962855,73.818224538701
"1517",2039,5481,203.254478,0.037083466155811,63.4811639249922,75.7551726382845
"1517",2040,5488,210.220877,0.0383055533892128,65.9409522889134,77.9055236622614
"1517",2041,5493,215.219895,0.0391807564172583,68.1822540006241,79.4826475481118
"1517",2042,5498,220.846436,0.0401685041833394,70.7039614488418,81.2913734983454
"1517",2043,5502,228.054723,0.0414494225736096,73.774621179531,83.6605032942793
"1517",2044,5504,231.81832,0.0421181540697674,76.1655466670104,84.9232860219489
"1517",2045,5506,234.860457,0.0426553681438431,78.465587494442,85.9576461470056
"1517",2046,5507,240.070296,0.0435936618848738,81.4915835054155,87.7548041240182
"1517",2047,5507,243.821086,0.0442747568549119,84.225589251156,89.0710864801757
"1517",2048,5506,249.134057,0.0452477401017072,87.5965760238807,90.9692713771683
"1517",2049,5504,252.468461,0.0458699965479651,90.4497835686343,92.1815933180616
"1517",2050,5501,253.711432,0.0461209656426104,92.6381681604102,92.6381681604102
"1520",2026,10735,283.357981,0.026395713181183,194.895907845036,211.95907845036
"1520",2027,10740,290.874711,0.027083306424581,196.062007991383,215.269149028241
"1520",2028,10745,297.614279,0.0276979319683574,197.4244240293,218.28242302457
"1520",2029,10749,306.882696,0.0285498833379849,199.262026274701,222.468358939769
"1520",2030,10752,318.793244,0.0296496692708333,201.736248328564,227.944993314257
"1520",2031,10755,328.838578,0.0305754140399814,204.405003762425,232.669578304087
"1520",2032,10757,340.030934,0.0316102011713303,207.636926664222,238.036697428376
"1520",2033,10759,352.235449,0.0327386791523376,211.497240729985,244.026870979268
"1520",2034,10760,362.975157,0.0337337506505576,215.566453208414,249.416133021035
"1520",2035,10762,376.784109,0.0350106029548411,220.791443770342,256.523300046496
"1520",2036,10764,388.850047,0.03612505081754,226.201561879721,262.898025009939
"1520",2037,10765,401.654891,0.0373111835578263,232.374663715608,269.828612128016
"1520",2038,10764,412.965624,0.0383654425863991,238.70138464475,276.093426626819
"1520",2039,10761,424.566416,0.0394541786079361,245.677684909646,282.664144527058
"1520",2040,10757,435.247889,0.040461828483778,252.907424254344,288.851878806951
"1520",2041,10751,444.054304,0.0413035349269835,259.946652237322,294.051550546902
"1520",2042,10744,452.858518,0.0421498992926284,267.443143412005,299.347347731435
"1520",2043,10736,462.585232,0.0430872980625931,275.833762880608,305.316966617774
"1520",2044,10727,471.606785,0.0439644621049688,284.424206822444,310.966718480572
"1520",2045,10717,481.104678,0.0448917307082206,293.781108403029,317.038287265267
"1520",2046,10706,487.768336,0.0455602779749673,302.118977185782,321.37526727739
"1520",2047,10694,494.319446,0.0462239990648962,310.776938081542,325.706409105963
"1520",2048,10680,501.108318,0.046920254494382,319.973359055402,330.268496276111
"1520",2049,10666,505.63113,0.0474058813050816,328.092212199007,333.355545141826
"1520",2050,10650,513.372741,0.0482040132394366,338.713595894111,338.713595894111
"1525",2026,4424,148.222013,0.0335040716546112,102.377461380912,114.774613809117
"1525",2027,4422,150.748717,0.034090618950701,103.090427128389,116.203106388282
"1525",2028,4420,156.230585,0.035346286199095,104.216987707961,119.382786902632
"1525",2029,4420,158.112989,0.0357721694570136,105.1436149623,120.499364528469
"1525",2030,4420,162.046738,0.036662157918552,106.466639837368,122.86655934947
"1525",2031,4421,166.836032,0.0377371707758426,108.134725233349,125.816435594256
"1525",2032,4422,168.992717,0.0382163539122569,109.505246722814,127.169989916352
"1525",2033,4424,173.809023,0.0392877538426763,111.60034421322,130.242328864056
"1525",2034,4426,177.92029,0.0401988906461817,113.768957364933,132.922393412333
"1525",2035,4429,181.573783,0.0409965642357191,116.029042546187,135.352097248427
"1525",2036,4432,187.053766,0.0422052721119134,119.083288034425,139.070080072473
"1525",2037,4434,190.082623,0.0428693331078033,121.585686804793,141.16719376545
"1525",2038,4436,194.385128,0.043819911632101,124.757901857065,144.196185194664
"1525",2039,4437,196.46179,0.0442780685147622,127.249727962268,145.680388020882
"1525",2040,4436,201.00157,0.0453114449954914,130.984368990681,148.97499038509
"1525",2041,4436,205.754545,0.046382900135257,135.122282091216,152.50533145844
"1525",2042,4434,208.90853,0.0471151398285972,138.727289036748,154.896127195354
"1525",2043,4431,210.788978,0.0475714236064094,141.815415985335,156.342936929267
"1525",2044,4428,212.368078,0.0479602705510388,144.842323458,157.570739945807
"1525",2045,4425,216.15578,0.0488487638418079,149.386079125791,160.552097385589
"1525",2046,4421,220.182829,0.0498038518434743,154.372394703258,163.791052592069
"1525",2047,4416,221.836937,0.0502348136322464,157.936972925579,165.154335690793
"1525",2048,4411,226.487316,0.0513460249376559,163.921723186924,169.023484526405
"1525",2049,4406,229.249851,0.0520312871084884,168.74065749825,171.379903894285
"1525",2050,4400,230.608084,0.0524109281818182,172.572714594255,172.572714594255
"1528",2026,7331,198.09956,0.0270221743281953,83.7907810646723,90.9078106467234
"1528",2027,7310,208.18506,0.028479488372093,84.4549590444947,93.581520323598
"1528",2028,7290,216.102476,0.0296436866941015,85.2279154680385,95.7309455316486
"1528",2029,7270,227.560316,0.0313012814305365,86.3980675150873,98.9909059533522
"1528",2030,7251,236.377605,0.0325993111294994,87.643432276049,101.573729104196
"1528",2031,7232,246.640727,0.0341040828263274,89.2373983692117,104.695298675519
"1528",2032,7212,259.318702,0.0359565587909041,91.3590954926244,108.72029382346
"1528",2033,7193,269.906961,0.0375235591547338,93.5895076967963,112.212435025645
"1528",2034,7173,281.327804,0.0392203825456573,96.2515517406904,116.128879351726
"1528",2035,7153,291.758563,0.0407882794631623,99.1187515972068,119.842860793616
"1528",2036,7133,298.941276,0.0419096139071919,101.749807727157,122.473279425593
"1528",2037,7114,310.314434,0.0436202465560866,105.447994347291,126.80096458008
"1528",2038,7095,320.067432,0.045111688794926,109.209222792548,130.653132350087
"1528",2039,7075,331.389164,0.0468394578091873,113.725944044903,135.299479225366
"1528",2040,7055,338.412948,0.0479678168674699,117.553819954882,138.286111927811
"1528",2041,7035,343.295987,0.048798292395167,121.040888448689,140.420208979154
"1528",2042,7015,350.895805,0.0500207847469708,125.569226763724,143.813181091034
"1528",2043,6994,358.446603,0.0512505866456963,130.413444606978,147.289416416241
"1528",2044,6973,366.964866,0.0526265403699986,135.956535256611,151.331013234337
"1528",2045,6951,369.642025,0.0531782513307438,139.618135669363,152.68385928537
"1528",2046,6928,374.272711,0.0540231973152425,144.213154269123,155.015475610732
"1528",2047,6904,381.848222,0.0553082592699884,150.342924267758,158.879351287615
"1528",2048,6879,384.365794,0.0558752426224742,154.482362102059,160.278229299523
"1528",2049,6853,386.756879,0.0564361416897709,158.693116312604,161.642198766341
"1528",2050,6826,390.129653,0.057153479783182,163.549875370737,163.549875370737
"1531",2026,9646,195.916169,0.0203106125855277,104.045572122016,104.045572122016
"1531",2027,9707,203.330008,0.020946740290512,106.169637599285,106.169637599285
"1531",2028,9766,209.473048,0.0214492164652877,107.994637130251,107.994637130251
"1531",2029,9824,216.782314,0.0220666036237785,110.112056493137,110.112056493137
"1531",2030,9880,226.522147,0.0229273428137652,112.843028225004,112.843028225004
"1531",2031,9935,232.825344,0.0234348609964771,114.73705242853,114.73705242853
"1531",2032,9989,242.328076,0.0242594930423466,117.459006101515,117.459006101515
"1531",2033,10042,251.784838,0.0250731764588727,120.201276020764,120.201276020764
"1531",2034,10094,261.644564,0.025920800871805,123.083241828117,123.083241828117
"1531",2035,10146,271.601082,0.026769276759314,126.033307113407,126.033307113407
"1531",2036,10198,283.675025,0.0278167312218082,129.613218933649,129.613218933649
"1531",2037,10249,294.500073,0.0287345178066153,132.90111313862,132.90111313862
"1531",2038,10299,303.837605,0.0295016608408583,135.80786238069,135.80786238069
"1531",2039,10348,314.569629,0.0303990750869733,139.157209366559,139.157209366559
"1531",2040,10395,324.395575,0.0312068855218855,142.27958275474,142.27958275474
"1531",2041,10441,336.137676,0.0321940116847045,146.026368167878,146.026368167878
"1531",2042,10485,346.358783,0.03303374182165,149.358328666091,149.358328666091
"1531",2043,10526,353.213508,0.0335562899486985,151.664902301528,151.664902301528
"1531",2044,10566,362.776541,0.0343343309672535,154.852605951022,154.852605951022
"1531",2045,10602,372.377986,0.0351233716279947,158.083419980858,158.083419980858
"1531",2046,10636,381.355695,0.0358551800488906,161.14771026434,161.14771026434
"1531",2047,10666,388.627204,0.0364360776298519,163.667343373617,163.667343373617
"1531",2048,10694,397.460835,0.0371667135777071,166.738845534828,166.738845534828
"1531",2049,10719,403.98093,0.0376883039462636,169.045067311745,169.045067311745
"1531",2050,10742,413.667275,0.0385093348538447,172.475607895938,172.475607895938
"1532",2026,8908,186.201337,0.0209027095868882,107.887479986115,124.874799861149
"1532",2027,8982,194.30536,0.0216327499443331,109.01641800241,127.937585472072
"1532",2028,9054,201.223847,0.022224856085708,110.312551037849,130.643148787707
"1532",2029,9126,210.81523,0.0231005073416612,111.998208765557,134.226864779093
"1532",2030,9196,220.835283,0.0240142760983036,113.996310408044,137.985241632177
"1532",2031,9266,230.864298,0.0249152059140945,116.292739445604,141.800832854276
"1532",2032,9333,238.003016,0.0255012339012108,118.566950818354,144.667540979551
"1532",2033,9399,248.026275,0.026388581232046,121.422229259141,148.544080714873
"1532",2034,9462,258.724636,0.0273435463961108,124.677664260165,152.694160650412
"1532",2035,9524,268.941439,0.0282382863292734,128.194499083562,156.730283619569
"1532",2036,9584,280.036169,0.0292191328255426,132.189466640041,161.135719242191
"1532",2037,9641,286.934001,0.029761850534177,135.739601633805,164.028490992789
"1532",2038,9696,296.33389,0.0305624886551155,140.032206111096,167.876738383811
"1532",2039,9749,309.184784,0.0317145126679659,145.420651631238,173.098981499979
"1532",2040,9801,318.123669,0.0324582868074686,150.296686682944,176.874698692711
"1532",2041,9850,326.852498,0.0331829947208122,155.420761176602,180.597375360908
"1532",2042,9897,334.258772,0.0337737467919572,160.472283790919,183.817548272742
"1532",2043,9943,344.932026,0.0346909409634919,166.778687257162,188.411779331746
"1532",2044,9986,355.943373,0.0356442392349289,173.58862332398,193.211126869652
"1532",2045,10027,365.654564,0.0364669955121173,180.364136476775,197.525091048339
"1532",2046,10065,372.311263,0.0369906868355688,186.372969787408,200.55643504401
"1532",2047,10101,379.447677,0.0375653575883576,192.813553135516,203.818088040018
"1532",2048,10133,387.666523,0.0382578232507648,199.96356977176,207.582237591091
"1532",2049,10163,397.38282,0.0391009367312801,208.09180013677,212.069402739501
"1532",2050,10190,405.248008,0.0397691862610402,215.76161019902,215.76161019902
"1535",2026,6416,180.074346,0.028066450436409,151.897872978355,159.978729783547
"1535",2027,6416,188.541482,0.0293861412094763,152.878373683236,164.660899514445
"1535",2028,6417,194.349382,0.0302866420445691,153.968070326669,167.96040186668
"1535",2029,6417,199.684503,0.03111804628331,155.258667295881,171.040787274734
"1535",2030,6417,206.901092,0.0322426510830606,157.074394302128,175.297577208513
"1535",2031,6417,217.302698,0.0338635963846034,159.803296372055,181.620161294103
"1535",2032,6417,225.896357,0.0352027983481378,162.705026238188,187.015465348272
"1535",2033,6417,236.770827,0.036897432912576,166.61397895683,194.073045398151
"1535",2034,6417,241.989805,0.0377107378837463,169.621664245014,197.554160612535
"1535",2035,6416,250.184979,0.0389939181733167,173.812208197645,203.142190166045
"1535",2036,6416,261.400386,0.0407419554239402,179.525929321285,211.05458804481
"1535",2037,6414,270.372279,0.0421534579045837,185.132588235466,217.600172166763
"1535",2038,6412,280.001925,0.043668422489083,191.621183603684,224.856697461243
"1535",2039,6408,285.682093,0.0445820994069913,196.971656365833,229.249627856737
"1535",2040,6404,293.318757,0.0458024292629607,203.687671775235,235.300274840376
"1535",2041,6398,299.646095,0.0468343380743982,210.255783444528,240.44269199174
"1535",2042,6392,307.95884,0.0481787922403004,218.467137607871,247.381625154101
"1535",2043,6385,315.015692,0.049336835082224,226.553837586594,253.445881473348
"1535",2044,6377,317.962073,0.0498607610161518,232.40907440838,256.043966978554
"1535",2045,6368,322.966211,0.0507170557474874,239.979731605768,260.513515822484
"1535",2046,6358,328.935781,0.0517357315193457,248.717048333297,265.96123333329
"1535",2047,6348,332.924866,0.0524456310649023,256.342439320204,269.695706276286
"1535",2048,6336,337.203991,0.0532203268623737,264.574412324927,273.783148459381
"1535",2049,6324,338.511295,0.0535280352624921,270.454778657894,275.108860943267
"1535",2050,6312,342.46672,0.0542564512040558,278.993952262447,278.993952262447
"1539",2026,7281,225.34746,0.0309500700453234,100.728926743971,125.289267439715
"1539",2027,7269,229.608113,0.0315873040308158,101.965128015583,126.837294658784
"1539",2028,7257,237.499445,0.0327269457075927,103.568855531168,129.822031606673
"1539",2029,7244,246.192024,0.0339856466040861,105.480960573768,133.204520347145
"1539",2030,7232,254.362126,0.0351717541482301,107.619215687278,136.476862749112
"1539",2031,7219,265.765194,0.0368146826430253,110.423719937776,141.212938914003
"1539",2032,7204,273.122356,0.0379125980011105,113.061289450457,144.34242907833
"1539",2033,7189,282.706719,0.0393249017944081,116.32729842863,148.558064630703
"1539",2034,7174,293.848219,0.0409601643434625,120.257257247257,153.643143118142
"1539",2035,7158,304.98558,0.0426076529756915,124.653312614593,158.921857404785
"1539",2036,7142,313.106283,0.0438401404368524,128.825912650615,162.896658211821
"1539",2037,7126,318.980165,0.0447628634577603,132.769674791815,165.843267886468
"1539",2038,7109,325.526912,0.0457908161485441,137.164041882417,169.207348877122
"1539",2039,7093,332.595632,0.0468906854645425,142.024119166492,172.934670921689
"1539",2040,7076,340.663926,0.0481435734878462,147.56894552431,177.310312838897
"1539",2041,7060,345.345956,0.0489158577903683,152.272814629243,179.921229629046
"1539",2042,7044,348.980675,0.04954296919364,156.793849921522,181.991214173604
"1539",2043,7027,349.929029,0.0497977841184005,160.367476634194,182.566070012467
"1539",2044,7011,354.368402,0.0505446301526173,165.540063281652,185.148468750519
"1539",2045,6995,361.601214,0.0516942407433881,172.284299200921,189.426829785749
"1539",2046,6980,363.184322,0.0520321378223496,176.558638802797,190.421928003291
"1539",2047,6964,364.514149,0.0523426405801264,180.785388272106,191.279310729133
"1539",2048,6948,365.112563,0.0525493038284398,184.676114216579,191.703907261166
"1539",2049,6933,369.053802,0.0532314729554305,190.5577168854,194.163861699116
"1539",2050,6917,374.852005,0.0541928588983664,197.829801614531,197.829801614531
"1547",2026,3603,97.756748,0.0271320421870663,32.0497041176448,50.4970411764482
"1547",2027,3623,100.520987,0.0277452351642285,32.951099573371,51.4625423517894
"1547",2028,3644,105.652269,0.028993487650933,34.0587072765615,53.1926130089229
"1547",2029,3663,108.079052,0.0295056107016107,35.1152784889885,54.0718987717104
"1547",2030,3682,113.520266,0.0308311423139598,36.4875670980043,55.9502683920171
"1547",2031,3700,116.05713,0.0313667918918919,37.7297177294122,56.8859747109988
"1547",2032,3718,118.643393,0.0319105414201183,39.0500156780048,57.8462020861685
"1547",2033,3736,124.424375,0.0333041688972163,40.8475340780805,59.9242319395324
"1547",2034,3755,128.716934,0.0342788106524634,42.6103688045126,61.5259220112816
"1547",2035,3772,131.133199,0.0347648989925769,44.2032939329385,62.4646718467165
"1547",2036,3790,134.306604,0.0354370986807388,46.003595869868,63.6917807786694
"1547",2037,3808,137.131893,0.0360115265231092,47.8364789086981,64.8028856755085
"1547",2038,3824,140.307298,0.0366912390167364,49.8270978069433,66.049268739897
"1547",2039,3840,142.986194,0.0372359880208333,51.8080799198016,67.1201360337049
"1547",2040,3855,147.215637,0.0381882326848249,54.2497530401668,68.7996048642669
"1547",2041,3869,147.919748,0.0382320361850607,55.9140901838574,69.1156078246904
"1547",2042,3882,150.940218,0.0388820757341576,58.2381812666945,70.3402589524207
"1547",2043,3895,154.019737,0.0395429363286264,60.6820219035965,71.6027415641986
"1547",2044,3906,156.376096,0.0400348428059396,63.0004438178905,72.5812178295362
"1547",2045,3917,158.272241,0.0404064950217003,65.2457128658079,73.3793389117635
"1547",2046,3928,159.708529,0.0406589941446029,67.3937777458453,73.9926797009944
"1547",2047,3938,160.294831,0.0407046295073641,69.2763909540204,74.2550883988962
"1547",2048,3947,162.455797,0.0411593101089435,71.7805704769493,75.1681842994046
"1547",2049,3956,164.275458,0.0415256466127401,74.2223616904874,75.9453108472596
"1547",2050,3964,169.025075,0.0426400290110999,77.975381693986,77.975381693986
"1554",2026,5772,153.878036,0.0266593963963964,64.9985746483994,82.9857464839939
"1554",2027,5794,162.759536,0.028091048671039,66.1556499664604,85.9501815742575
"1554",2028,5815,169.877574,0.0292136842648323,67.4458297871636,88.404741640935
"1554",2029,5835,177.322035,0.0303893804627249,68.9538546582688,91.018139568324
"1554",2030,5854,186.319889,0.0318277910830202,70.807820305822,94.2312812232878
"1554",2031,5872,193.846516,0.0330120088555858,72.7749256535149,96.9997414035302
"1554",2032,5889,203.213461,0.034507295126507,75.1916551198577,100.512784984178
"1554",2033,5906,209.199633,0.0354215430071114,77.4411733211091,102.837719506508
"1554",2034,5922,218.766596,0.0369413367105708,80.4398107462301,106.599526865575
"1554",2035,5938,225.145141,0.0379159887167396,83.2077817259666,109.189215373638
"1554",2036,5954,231.978474,0.0389617860262009,86.2821595035549,112.015072639063
"1554",2037,5969,241.742863,0.0404997257497068,90.2325419179825,116.136667157039
"1554",2038,5983,247.910378,0.0414357977603209,93.6985413289448,118.815529688991
"1554",2039,5997,255.146673,0.0425457183591796,97.6732693489812,122.018330806777
"1554",2040,6009,262.005807,0.0436022311532701,101.824335058081,125.11893609293
"1554",2041,6020,268.135914,0.0445408495016611,106.026962360212,127.946358279565
"1554",2042,6030,275.798565,0.0457377388059702,110.989313711207,131.556162444582
"1554",2043,6039,275.788119,0.0456678455042226,113.556639739387,131.551375917812
"1554",2044,6046,284.325227,0.0470269975190208,119.323496669805,135.675479573942
"1554",2045,6052,288.632536,0.0476920912095175,123.774192504902,137.799006159879
"1554",2046,6057,293.365785,0.0484341728578504,128.592985836253,140.168218630886
"1554",2047,6061,297.008933,0.0490032887312325,133.127217756227,142.016583387298
"1554",2048,6064,296.425854,0.0488828914907652,135.809919817558,141.713426829793
"1554",2049,6066,304.356934,0.0501742390372568,142.713050280124,145.818753537792
"1554",2050,6067,306.219826,0.0504730222515246,146.798430894813,146.798430894813
"1557",2026,2656,75.64588,0.0284811295180723,44.5036462568159,40.0364625681591
"1557",2027,2660,77.117869,0.028991680075188,44.3876785336656,40.5467529721136
"1557",2028,2664,82.370351,0.0309198014264264,44.5372656516627,42.3558037237871
"1557",2029,2669,86.247058,0.0323143716747846,44.7341249029465,43.7488230726895
"1557",2030,2673,90.381753,0.0338128518518519,45.0683289311311,45.2733157245244
"1557",2031,2677,93.807149,0.035041893537542,45.4530138497855,46.57570034708
"1557",2032,2681,99.020521,0.0369341741887355,46.1749318177555,48.615174823863
"1557",2033,2684,103.673073,0.0386263312220566,46.9950293439284,50.5035292246302
"1557",2034,2687,107.955691,0.0401770342389282,47.9212768000837,52.3031920002093
"1557",2035,2689,110.932359,0.0412541312755671,48.7577359638862,53.589110774597
"1557",2036,2691,114.145517,0.0424175091044222,49.7548771134488,55.0102676072606
"1557",2037,2692,118.073799,0.0438609951708767,51.0448355291413,56.7948010324708
"1557",2038,2692,120.88991,0.0449070988112927,52.2096682539875,58.1084877345227
"1557",2039,2691,122.197586,0.0454097309550353,53.0655693612534,58.7286287000058
"1557",2040,2690,124.89945,0.0464310223048327,54.3950924393387,60.032147902942
"1557",2041,2689,126.482406,0.047036967645965,55.4741093004969,60.8099763026369
"1557",2042,2687,127.674273,0.0475155463342017,56.4826350432409,61.403764347487
"1557",2043,2685,129.661974,0.0482912379888268,57.837895516394,62.4073159544326
"1557",2044,2683,129.980256,0.048445865076407,58.618274784823,62.5719674642878
"1557",2045,2681,131.836377,0.0491743293547184,60.0547498974814,63.5289229507463
"1557",2046,2678,132.667274,0.0495396840926064,61.121661478458,63.9666605628918
"1557",2047,2676,130.981725,0.0489468329596413,61.0601052308461,63.0958932178548
"1557",2048,2673,133.364025,0.0498930134680135,62.8915932689027,64.3422629934083
"1557",2049,2670,133.894056,0.0501475865168539,63.8926174263486,64.6286934299726
"1557",2050,2667,135.496541,0.0508048522684664,65.490266963767,65.490266963767
"1560",2026,3035,103.163271,0.0339911930807249,41.4029891580434,45.029891580434
"1560",2027,3042,106.928213,0.0351506288625904,41.7276845816495,46.2922515029056
"1560",2028,3049,110.479301,0.0362346018366678,42.1394794351403,47.5113110579444
"1560",2029,3055,114.187697,0.037377314893617,42.6593893187375,48.8088909117061
"1560",2030,3060,118.237741,0.0386397846405229,43.3141809353737,50.2567237414947
"1560",2031,3065,123.836901,0.0404035566068515,44.2537911009707,52.3175342642459
"1560",2032,3070,126.662301,0.0412580785016287,45.0270491829463,53.3909205629118
"1560",2033,3074,129.673322,0.0421839043591412,45.9131179610553,54.5534288580837
"1560",2034,3078,134.644751,0.0437442335932424,47.2078619272043,56.5196548180108
"1560",2035,3082,139.029421,0.045110130110318,48.5723827256605,58.3083033729384
"1560",2036,3086,139.066336,0.0450636215165263,49.2292106661273,58.3246540339522
"1560",2037,3089,143.372529,0.0464138973777922,50.8042347928342,60.1302142299204
