"kommunenr_2024","år","timer","kilder"
"4218",2024,18533,"0935+4218"
"4218",2025,17802,"0935+4218"
"4219",2009,31271,"0937+4219"
"4219",2010,33878,"0937+4219"
"4219",2011,21876,"0937+4219"
"4219",2012,26376,"0937+4219"
"4219",2013,24832,"0937+4219"
"4219",2014,22794,"0937+4219"
"4219",2015,25934,"0937+4219"
"4219",2016,29102,"0937+4219"
"4219",2017,25079,"0937+4219"
"4219",2018,28458,"0937+4219"
"4219",2019,32129,"0937+4219"
"4219",2020,22883,"0937+4219"
"4219",2021,21439,"0937+4219"
"4219",2022,22081,"0937+4219"
"4219",2023,19491,"0937+4219"
"4219",2024,18627,"0937+4219"
"4219",2025,14464,"0937+4219"
"4220",2009,3546,"0938+4220"
"4220",2010,4544,"0938+4220"
"4220",2011,554,"0938+4220"
"4220",2012,16905,"0938+4220"
"4220",2013,29593,"0938+4220"
"4220",2014,30751,"0938+4220"
"4220",2015,35941,"0938+4220"
"4220",2016,11242,"0938+4220"
"4220",2017,18359,"0938+4220"
"4220",2018,22085,"0938+4220"
"4220",2019,19741,"0938+4220"
"4220",2020,50592,"0938+4220"
"4220",2021,43569,"0938+4220"
"4220",2022,33232,"0938+4220"
"4220",2023,26957,"0938+4220"
"4220",2024,23774,"0938+4220"
"4220",2025,21961,"0938+4220"
"4221",2009,1490,"0940+4221"
"4221",2010,3869,"0940+4221"
"4221",2011,4121,"0940+4221"
"4221",2012,4425,"0940+4221"
"4221",2013,5065,"0940+4221"
"4221",2014,5930,"0940+4221"
"4221",2015,8105,"0940+4221"
"4221",2016,7037,"0940+4221"
"4221",2017,8585,"0940+4221"
"4221",2018,5368,"0940+4221"
"4221",2019,6488,"0940+4221"
"4221",2020,8330,"0940+4221"
"4221",2021,11960,"0940+4221"
"4221",2022,11943,"0940+4221"
"4221",2023,11381,"0940+4221"
"4221",2024,8403,"0940+4221"
"4221",2025,12817,"0940+4221"
"4222",2009,5494,"0941+4222"
"4222",2010,7023,"0941+4222"
"4222",2011,6877,"0941+4222"
"4222",2012,3753,"0941+4222"
"4222",2013,1610,"0941+4222"
"4222",2014,1681,"0941+4222"
"4222",2015,1565,"0941+4222"
"4222",2016,1558,"0941+4222"
"4222",2017,1641,"0941+4222"
"4222",2018,878,"0941+4222"
"4222",2019,893,"0941+4222"
"4222",2020,2055,"0941+4222"
"4222",2021,2760,"0941+4222"
"4222",2022,3048,"0941+4222"
"4222",2023,2884,"0941+4222"
"4222",2024,4620,"0941+4222"
"4222",2025,4212,"0941+4222"
"4223",2009,77122,"1014+4223"
"4223",2010,77116,"1014+4223"
"4223",2011,85968,"1014+4223"
"4223",2012,88342,"1014+4223"
"4223",2013,91988,"1014+4223"
"4223",2014,85521,"1014+4223"
"4223",2015,94757,"1014+4223"
"4223",2016,106558,"1014+4223"
"4223",2017,104285,"1014+4223"
"4223",2018,97244,"1014+4223"
"4223",2019,90936,"1014+4223"
"4223",2020,90588,"1014+4223"
"4223",2021,98818,"1014+4223"
"4223",2022,103078,"1014+4223"
"4223",2023,100334,"1014+4223"
"4223",2024,95202,"1014+4223"
"4223",2025,94986,"1014+4223"
"4224",2009,9191,"1026+4224"
"4224",2010,9588,"1026+4224"
"4224",2011,9421,"1026+4224"
"4224",2012,7309,"1026+4224"
"4224",2013,10186,"1026+4224"
"4224",2014,7057,"1026+4224"
"4224",2015,5923,"1026+4224"
"4224",2016,5339,"1026+4224"
"4224",2017,4931,"1026+4224"
"4224",2018,4500,"1026+4224"
"4224",2019,4864,"1026+4224"
"4224",2020,4797,"1026+4224"
"4224",2021,5997,"1026+4224"
"4224",2022,19294,"1026+4224"
"4224",2023,17085,"1026+4224"
"4224",2024,11447,"1026+4224"
"4224",2025,9572,"1026+4224"
"4225",2009,58577,"1027+1032+4225"
"4225",2010,73617,"1027+1032+4225"
"4225",2011,66416,"1027+1032+4225"
"4225",2012,70383,"1027+1032+4225"
"4225",2013,73525,"1027+1032+4225"
"4225",2014,72897,"1027+1032+4225"
"4225",2015,64445,"1027+1032+4225"
"4225",2016,65655,"1027+1032+4225"
"4225",2017,63115,"1027+1032+4225"
"4225",2018,52733,"1027+1032+4225"
"4225",2019,47499,"1027+1032+4225"
"4225",2020,56221,"1027+1032+4225"
"4225",2021,94326,"1027+1032+4225"
"4225",2022,138041,"1027+1032+4225"
"4225",2023,153318,"1027+1032+4225"
"4225",2024,155126,"1027+1032+4225"
"4225",2025,157467,"1027+1032+4225"
"4226",2009,8422,"1034+4226"
"4226",2010,7899,"1034+4226"
"4226",2011,7120,"1034+4226"
"4226",2012,8771,"1034+4226"
"4226",2013,5891,"1034+4226"
"4226",2014,7730,"1034+4226"
"4226",2015,9534,"1034+4226"
"4226",2016,7451,"1034+4226"
"4226",2017,4688,"1034+4226"
"4226",2018,5117,"1034+4226"
"4226",2019,7495,"1034+4226"
"4226",2020,9706,"1034+4226"
"4226",2021,15937,"1034+4226"
"4226",2022,12045,"1034+4226"
"4226",2023,14074,"1034+4226"
"4226",2024,13396,"1034+4226"
"4226",2025,13167,"1034+4226"
"4227",2009,53381,"1037+4227"
"4227",2010,54939,"1037+4227"
"4227",2011,71274,"1037+4227"
"4227",2012,71973,"1037+4227"
"4227",2013,73610,"1037+4227"
"4227",2014,74889,"1037+4227"
"4227",2015,79285,"1037+4227"
"4227",2016,77119,"1037+4227"
"4227",2017,70795,"1037+4227"
"4227",2018,64345,"1037+4227"
"4227",2019,71206,"1037+4227"
"4227",2020,71858,"1037+4227"
"4227",2021,72411,"1037+4227"
"4227",2022,77377,"1037+4227"
"4227",2023,81211,"1037+4227"
"4227",2024,81699,"1037+4227"
"4227",2025,88562,"1037+4227"
"4228",2009,5560,"1046+4228"
"4228",2010,5715,"1046+4228"
"4228",2011,6699,"1046+4228"
"4228",2012,8777,"1046+4228"
"4228",2013,8601,"1046+4228"
"4228",2014,6502,"1046+4228"
"4228",2015,7910,"1046+4228"
"4228",2016,7594,"1046+4228"
"4228",2017,9683,"1046+4228"
"4228",2018,14104,"1046+4228"
"4228",2019,24624,"1046+4228"
"4228",2020,23754,"1046+4228"
"4228",2021,16341,"1046+4228"
"4228",2022,19386,"1046+4228"
"4228",2023,24865,"1046+4228"
"4228",2024,12815,"1046+4228"
"4228",2025,18580,"1046+4228"
"4601",2009,1251151,"1201+4601"
"4601",2010,1263115,"1201+4601"
"4601",2011,1280507,"1201+4601"
"4601",2012,1325527,"1201+4601"
"4601",2013,1376476,"1201+4601"
"4601",2014,1408786,"1201+4601"
"4601",2015,1413634,"1201+4601"
"4601",2016,1316687,"1201+4601"
"4601",2017,1332049,"1201+4601"
"4601",2018,1452723,"1201+4601"
"4601",2019,1480588,"1201+4601"
"4601",2020,1291029,"1201+4601"
"4601",2021,1321118,"1201+4601"
"4601",2022,1230239,"1201+4601"
"4601",2023,882402,"1201+4601"
"4601",2024,770445,"1201+4601"
"4601",2025,771078,"1201+4601"
"4602",2009,160277,"1401+1439+4602"
"4602",2010,148536,"1401+1439+4602"
"4602",2011,140733,"1401+1439+4602"
"4602",2012,133940,"1401+1439+4602"
"4602",2013,122833,"1401+1439+4602"
"4602",2014,122331,"1401+1439+4602"
"4602",2015,144077,"1401+1439+4602"
"4602",2016,159792,"1401+1439+4602"
"4602",2017,177799,"1401+1439+4602"
"4602",2018,192668,"1401+1439+4602"
"4602",2019,135370,"1401+1439+4602"
"4602",2020,101649,"1401+1439+4602"
"4602",2021,101834,"1401+1439+4602"
"4602",2022,94375,"1401+1439+4602"
"4602",2023,96108,"1401+1439+4602"
"4602",2024,90987,"1401+1439+4602"
"4602",2025,80783,"1401+1439+4602"
"4611",2009,10098,"1211+4611"
"4611",2010,10472,"1211+4611"
"4611",2011,15621,"1211+4611"
"4611",2012,15545,"1211+4611"
"4611",2013,15561,"1211+4611"
"4611",2014,18597,"1211+4611"
"4611",2015,16529,"1211+4611"
"4611",2016,16981,"1211+4611"
"4611",2017,16950,"1211+4611"
"4611",2018,19062,"1211+4611"
"4611",2019,26959,"1211+4611"
"4611",2020,32088,"1211+4611"
"4611",2021,30839,"1211+4611"
"4611",2022,30292,"1211+4611"
"4611",2023,28278,"1211+4611"
"4611",2024,20779,"1211+4611"
"4611",2025,21066,"1211+4611"
"4612",2009,13419,"1216+4612"
"4612",2010,8800,"1216+4612"
"4612",2011,10737,"1216+4612"
"4612",2012,12021,"1216+4612"
"4612",2013,11656,"1216+4612"
"4612",2014,11103,"1216+4612"
"4612",2015,20787,"1216+4612"
"4612",2016,13768,"1216+4612"
"4612",2017,14018,"1216+4612"
"4612",2018,13223,"1216+4612"
"4612",2019,13222,"1216+4612"
"4612",2020,25488,"1216+4612"
"4612",2021,21277,"1216+4612"
"4612",2022,25733,"1216+4612"
"4612",2023,25375,"1216+4612"
"4612",2024,25708,"1216+4612"
"4612",2025,25484,"1216+4612"
"4613",2009,52238,"1219+4613"
"4613",2010,56562,"1219+4613"
"4613",2011,58765,"1219+4613"
"4613",2012,58498,"1219+4613"
"4613",2013,52776,"1219+4613"
"4613",2014,59368,"1219+4613"
"4613",2015,99654,"1219+4613"
"4613",2016,96543,"1219+4613"
"4613",2017,118471,"1219+4613"
"4613",2018,129514,"1219+4613"
"4613",2019,108720,"1219+4613"
"4613",2020,123015,"1219+4613"
"4613",2021,117877,"1219+4613"
"4613",2022,124849,"1219+4613"
"4613",2023,124291,"1219+4613"
"4613",2024,113575,"1219+4613"
"4613",2025,109925,"1219+4613"
"4614",2009,170761,"1221+4614"
"4614",2010,181336,"1221+4614"
"4614",2011,163765,"1221+4614"
"4614",2012,161320,"1221+4614"
"4614",2013,182107,"1221+4614"
"4614",2014,213835,"1221+4614"
"4614",2015,228515,"1221+4614"
"4614",2016,263612,"1221+4614"
"4614",2017,282432,"1221+4614"
"4614",2018,267826,"1221+4614"
"4614",2019,268147,"1221+4614"
"4614",2020,273828,"1221+4614"
"4614",2021,283340,"1221+4614"
"4614",2022,288627,"1221+4614"
"4614",2023,332022,"1221+4614"
"4614",2024,342067,"1221+4614"
"4614",2025,348291,"1221+4614"
"4615",2009,14393,"1222+4615"
"4615",2010,18580,"1222+4615"
"4615",2011,17747,"1222+4615"
"4615",2012,19007,"1222+4615"
"4615",2013,15918,"1222+4615"
"4615",2014,16167,"1222+4615"
"4615",2015,15271,"1222+4615"
"4615",2016,12585,"1222+4615"
"4615",2017,30800,"1222+4615"
"4615",2018,54571,"1222+4615"
"4615",2019,68560,"1222+4615"
"4615",2020,68201,"1222+4615"
"4615",2021,52128,"1222+4615"
"4615",2022,53737,"1222+4615"
"4615",2023,59068,"1222+4615"
"4615",2024,66239,"1222+4615"
"4615",2025,59573,"1222+4615"
"4616",2009,12943,"1223+4616"
"4616",2010,14217,"1223+4616"
"4616",2011,18015,"1223+4616"
"4616",2012,17399,"1223+4616"
"4616",2013,14727,"1223+4616"
"4616",2014,15813,"1223+4616"
"4616",2015,17293,"1223+4616"
"4616",2016,17430,"1223+4616"
"4616",2017,19615,"1223+4616"
"4616",2018,23287,"1223+4616"
"4616",2019,22157,"1223+4616"
"4616",2020,20666,"1223+4616"
"4616",2021,21133,"1223+4616"
"4616",2022,20205,"1223+4616"
"4616",2023,17407,"1223+4616"
"4616",2024,16935,"1223+4616"
"4616",2025,16883,"1223+4616"
"4617",2009,144521,"1224+4617"
"4617",2010,139925,"1224+4617"
"4617",2011,153645,"1224+4617"
"4617",2012,157718,"1224+4617"
"4617",2013,156109,"1224+4617"
"4617",2014,158483,"1224+4617"
"4617",2015,132673,"1224+4617"
"4617",2016,140860,"1224+4617"
"4617",2017,152334,"1224+4617"
"4617",2018,216287,"1224+4617"
"4617",2019,240712,"1224+4617"
"4617",2020,258028,"1224+4617"
"4617",2021,267290,"1224+4617"
"4617",2022,277009,"1224+4617"
"4617",2023,294054,"1224+4617"
"4617",2024,298200,"1224+4617"
"4617",2025,279529,"1224+4617"
"4618",2009,177229,"1227+1228+1231+4618"
"4618",2010,165708,"1227+1228+1231+4618"
"4618",2011,197303,"1227+1228+1231+4618"
"4618",2012,197873,"1227+1228+1231+4618"
"4618",2013,211348,"1227+1228+1231+4618"
"4618",2014,211914,"1227+1228+1231+4618"
"4618",2015,233388,"1227+1228+1231+4618"
"4618",2016,262699,"1227+1228+1231+4618"
"4618",2017,254295,"1227+1228+1231+4618"
"4618",2018,250848,"1227+1228+1231+4618"
"4618",2019,240640,"1227+1228+1231+4618"
"4618",2020,221490,"1227+1228+1231+4618"
"4618",2021,247988,"1227+1228+1231+4618"
"4618",2022,325735,"1227+1228+1231+4618"
"4618",2023,296611,"1227+1228+1231+4618"
"4618",2024,230916,"1227+1228+1231+4618"
"4618",2025,146018,"1227+1228+1231+4618"
"4619",2009,3496,"1232+4619"
"4619",2010,3721,"1232+4619"
"4619",2011,3179,"1232+4619"
"4619",2012,2248,"1232+4619"
"4619",2013,3025,"1232+4619"
"4619",2014,6543,"1232+4619"
"4619",2015,2949,"1232+4619"
"4619",2016,3156,"1232+4619"
"4619",2017,3161,"1232+4619"
"4619",2018,3136,"1232+4619"
"4619",2019,3083,"1232+4619"
"4619",2020,3384,"1232+4619"
"4619",2021,2662,"1232+4619"
"4619",2022,2507,"1232+4619"
"4619",2023,8718,"1232+4619"
"4619",2024,3028,"1232+4619"
"4619",2025,2688,"1232+4619"
"4620",2009,10611,"1233+4620"
"4620",2010,10196,"1233+4620"
"4620",2011,8524,"1233+4620"
"4620",2012,8733,"1233+4620"
"4620",2013,8669,"1233+4620"
"4620",2014,6405,"1233+4620"
"4620",2015,7827,"1233+4620"
"4620",2016,6436,"1233+4620"
"4620",2017,6127,"1233+4620"
"4620",2018,5963,"1233+4620"
"4620",2019,5172,"1233+4620"
"4620",2020,5230,"1233+4620"
"4620",2021,5401,"1233+4620"
"4620",2022,5616,"1233+4620"
"4620",2023,4741,"1233+4620"
"4620",2024,5135,"1233+4620"
"4620",2025,4457,"1233+4620"
"4621",2009,101396,"1234+1235+4621"
"4621",2010,110879,"1234+1235+4621"
"4621",2011,102592,"1234+1235+4621"
"4621",2012,98594,"1234+1235+4621"
"4621",2013,97479,"1234+1235+4621"
"4621",2014,93554,"1234+1235+4621"
"4621",2015,97051,"1234+1235+4621"
"4621",2016,97356,"1234+1235+4621"
"4621",2017,94289,"1234+1235+4621"
"4621",2018,90377,"1234+1235+4621"
"4621",2019,83994,"1234+1235+4621"
"4621",2020,97081,"1234+1235+4621"
"4621",2021,110539,"1234+1235+4621"
"4621",2022,111445,"1234+1235+4621"
"4621",2023,116081,"1234+1235+4621"
"4621",2024,119666,"1234+1235+4621"
"4621",2025,108475,"1234+1235+4621"
"4622",2009,97879,"1238+4622"
"4622",2010,94572,"1238+4622"
"4622",2011,79677,"1238+4622"
"4622",2012,90784,"1238+4622"
"4622",2013,98701,"1238+4622"
"4622",2014,110451,"1238+4622"
"4622",2015,118628,"1238+4622"
"4622",2016,111814,"1238+4622"
"4622",2017,137962,"1238+4622"
"4622",2018,132085,"1238+4622"
"4622",2019,138326,"1238+4622"
"4622",2020,185911,"1238+4622"
"4622",2021,189849,"1238+4622"
"4622",2022,196430,"1238+4622"
"4622",2023,186618,"1238+4622"
"4622",2024,184675,"1238+4622"
"4622",2025,202581,"1238+4622"
"4623",2009,14832,"1242+4623"
"4623",2010,29028,"1242+4623"
"4623",2011,42855,"1242+4623"
"4623",2012,36865,"1242+4623"
"4623",2013,23403,"1242+4623"
"4623",2014,15273,"1242+4623"
"4623",2015,17481,"1242+4623"
"4623",2016,17634,"1242+4623"
"4623",2017,18200,"1242+4623"
"4623",2018,17165,"1242+4623"
"4623",2019,21225,"1242+4623"
"4623",2020,21177,"1242+4623"
"4623",2021,35170,"1242+4623"
"4623",2022,32696,"1242+4623"
"4623",2023,7218,"1242+4623"
"4623",2024,8446,"1242+4623"
"4623",2025,18635,"1242+4623"
"4624",2009,234009,"1241+1243+4624"
"4624",2010,228395,"1241+1243+4624"
"4624",2011,261775,"1241+1243+4624"
"4624",2012,273330,"1241+1243+4624"
"4624",2013,305043,"1241+1243+4624"
"4624",2014,337826,"1241+1243+4624"
"4624",2015,405154,"1241+1243+4624"
"4624",2016,295492,"1241+1243+4624"
"4624",2017,305245,"1241+1243+4624"
"4624",2018,455745,"1241+1243+4624"
"4624",2019,440701,"1241+1243+4624"
"4624",2020,459230,"1241+1243+4624"
"4624",2021,446427,"1241+1243+4624"
"4624",2022,433911,"1241+1243+4624"
"4624",2023,422250,"1241+1243+4624"
"4624",2024,421362,"1241+1243+4624"
"4624",2025,413225,"1241+1243+4624"
"4625",2009,112495,"1244+4625"
"4625",2010,121486,"1244+4625"
"4625",2011,69152,"1244+4625"
"4625",2012,28512,"1244+4625"
"4625",2013,29633,"1244+4625"
"4625",2014,32647,"1244+4625"
"4625",2015,40150,"1244+4625"
"4625",2016,45086,"1244+4625"
"4625",2017,47471,"1244+4625"
"4625",2018,51564,"1244+4625"
"4625",2019,50838,"1244+4625"
"4625",2020,53209,"1244+4625"
"4625",2021,53245,"1244+4625"
"4625",2022,48583,"1244+4625"
"4625",2023,43167,"1244+4625"
"4625",2024,40431,"1244+4625"
"4625",2025,34364,"1244+4625"
"4626",2009,208051,"1245+1246+1259+4626"
"4626",2010,229199,"1245+1246+1259+4626"
"4626",2011,213161,"1245+1246+1259+4626"
"4626",2012,234101,"1245+1246+1259+4626"
"4626",2013,257505,"1245+1246+1259+4626"
"4626",2014,266424,"1245+1246+1259+4626"
"4626",2015,282107,"1245+1246+1259+4626"
"4626",2016,253911,"1245+1246+1259+4626"
"4626",2017,281997,"1245+1246+1259+4626"
"4626",2018,279327,"1245+1246+1259+4626"
"4626",2019,265252,"1245+1246+1259+4626"
"4626",2020,291479,"1245+1246+1259+4626"
"4626",2021,345588,"1245+1246+1259+4626"
"4626",2022,333038,"1245+1246+1259+4626"
"4626",2023,332223,"1245+1246+1259+4626"
"4626",2024,351496,"1245+1246+1259+4626"
"4626",2025,331345,"1245+1246+1259+4626"
"4627",2009,238624,"1247+4627"
"4627",2010,257098,"1247+4627"
"4627",2011,291635,"1247+4627"
"4627",2012,298143,"1247+4627"
"4627",2013,289388,"1247+4627"
"4627",2014,294618,"1247+4627"
"4627",2015,285259,"1247+4627"
"4627",2016,284304,"1247+4627"
"4627",2017,301085,"1247+4627"
"4627",2018,303092,"1247+4627"
"4627",2019,312195,"1247+4627"
"4627",2020,326880,"1247+4627"
"4627",2021,318021,"1247+4627"
"4627",2022,336879,"1247+4627"
"4627",2023,365892,"1247+4627"
"4627",2024,375132,"1247+4627"
"4627",2025,386700,"1247+4627"
"4628",2009,31098,"1251+4628"
"4628",2010,28828,"1251+4628"
"4628",2011,33759,"1251+4628"
"4628",2012,38235,"1251+4628"
"4628",2013,46753,"1251+4628"
"4628",2014,48341,"1251+4628"
"4628",2015,51416,"1251+4628"
"4628",2016,47874,"1251+4628"
"4628",2017,48264,"1251+4628"
"4628",2018,47575,"1251+4628"
"4628",2019,52200,"1251+4628"
"4628",2020,50761,"1251+4628"
"4628",2021,46392,"1251+4628"
"4628",2022,43475,"1251+4628"
"4628",2023,40268,"1251+4628"
"4628",2024,36722,"1251+4628"
"4628",2025,39241,"1251+4628"
"4629",2009,797,"1252+4629"
"4629",2010,1170,"1252+4629"
"4629",2011,702,"1252+4629"
"4629",2012,628,"1252+4629"
"4629",2013,1667,"1252+4629"
"4629",2014,3081,"1252+4629"
"4629",2015,2196,"1252+4629"
"4629",2016,1846,"1252+4629"
"4629",2017,2342,"1252+4629"
"4629",2018,3209,"1252+4629"
"4629",2019,3398,"1252+4629"
"4629",2020,4411,"1252+4629"
"4629",2021,2881,"1252+4629"
"4629",2022,2088,"1252+4629"
"4629",2023,1972,"1252+4629"
"4629",2024,1875,"1252+4629"
"4629",2025,1686,"1252+4629"
"4630",2009,64298,"1253+4630"
"4630",2010,129822,"1253+4630"
"4630",2011,126569,"1253+4630"
"4630",2012,114305,"1253+4630"
"4630",2013,129946,"1253+4630"
"4630",2014,153401,"1253+4630"
"4630",2015,141292,"1253+4630"
"4630",2016,99163,"1253+4630"
"4630",2017,94948,"1253+4630"
"4630",2018,94059,"1253+4630"
"4630",2019,95693,"1253+4630"
"4630",2020,159373,"1253+4630"
"4630",2021,169707,"1253+4630"
"4630",2022,176941,"1253+4630"
"4630",2023,131856,"1253+4630"
"4630",2024,148840,"1253+4630"
"4630",2025,135733,"1253+4630"
"4631",2009,329942,"1256+1260+1263+4631"
"4631",2010,615946,"1256+1260+1263+4631"
"4631",2011,519243,"1256+1260+1263+4631"
"4631",2012,517493,"1256+1260+1263+4631"
"4631",2013,502745,"1256+1260+1263+4631"
"4631",2014,459992,"1256+1260+1263+4631"
"4631",2015,487291,"1256+1260+1263+4631"
"4631",2016,501450,"1256+1260+1263+4631"
"4631",2017,482774,"1256+1260+1263+4631"
"4631",2018,405275,"1256+1260+1263+4631"
"4631",2019,409368,"1256+1260+1263+4631"
"4631",2020,405982,"1256+1260+1263+4631"
"4631",2021,502367,"1256+1260+1263+4631"
"4631",2022,525562,"1256+1260+1263+4631"
"4631",2023,646242,"1256+1260+1263+4631"
"4631",2024,688399,"1256+1260+1263+4631"
"4631",2025,667431,"1256+1260+1263+4631"
"4632",2009,3193,"1264+4632"
"4632",2010,1626,"1264+4632"
"4632",2011,4062,"1264+4632"
"4632",2012,3961,"1264+4632"
"4632",2013,798,"1264+4632"
"4632",2014,6292,"1264+4632"
"4632",2015,7024,"1264+4632"
"4632",2016,9507,"1264+4632"
"4632",2017,54699,"1264+4632"
"4632",2018,49172,"1264+4632"
"4632",2019,38570,"1264+4632"
"4632",2020,39202,"1264+4632"
"4632",2021,26010,"1264+4632"
"4632",2022,36595,"1264+4632"
"4632",2023,36012,"1264+4632"
"4632",2024,47107,"1264+4632"
"4632",2025,56888,"1264+4632"
"4633",2009,1843,"1265+4633"
"4633",2010,1828,"1265+4633"
"4633",2011,1966,"1265+4633"
"4633",2012,3041,"1265+4633"
"4633",2013,989,"1265+4633"
"4633",2014,1019,"1265+4633"
"4633",2015,1316,"1265+4633"
"4633",2016,1669,"1265+4633"
"4633",2017,1635,"1265+4633"
"4633",2018,1509,"1265+4633"
"4633",2019,1908,"1265+4633"
"4633",2020,2514,"1265+4633"
"4633",2021,2664,"1265+4633"
"4633",2022,2183,"1265+4633"
"4633",2023,1704,"1265+4633"
"4633",2024,1486,"1265+4633"
"4633",2025,1820,"1265+4633"
"4634",2009,11622,"1266+4634"
"4634",2010,13138,"1266+4634"
"4634",2011,12297,"1266+4634"
"4634",2012,12067,"1266+4634"
"4634",2013,11055,"1266+4634"
"4634",2014,10215,"1266+4634"
"4634",2015,12148,"1266+4634"
"4634",2016,11528,"1266+4634"
"4634",2017,9131,"1266+4634"
"4634",2018,9585,"1266+4634"
"4634",2019,8879,"1266+4634"
"4634",2020,8284,"1266+4634"
"4634",2021,38259,"1266+4634"
"4634",2022,40356,"1266+4634"
"4634",2023,48345,"1266+4634"
"4634",2024,53266,"1266+4634"
"4634",2025,48981,"1266+4634"
"4635",2009,14881,"1411+4635"
"4635",2010,16906,"1411+4635"
"4635",2011,15946,"1411+4635"
"4635",2012,15864,"1411+4635"
"4635",2013,25065,"1411+4635"
"4635",2014,22144,"1411+4635"
"4635",2015,12956,"1411+4635"
"4635",2016,20399,"1411+4635"
"4635",2017,15519,"1411+4635"
"4635",2018,21118,"1411+4635"
"4635",2019,21742,"1411+4635"
"4635",2020,19364,"1411+4635"
"4635",2021,20266,"1411+4635"
"4635",2022,24837,"1411+4635"
"4635",2023,12540,"1411+4635"
"4635",2024,12849,"1411+4635"
"4635",2025,36848,"1411+4635"
"4636",2009,1046,"1412+4636"
"4636",2010,2386,"1412+4636"
"4636",2011,5383,"1412+4636"
"4636",2012,4845,"1412+4636"
"4636",2013,2087,"1412+4636"
"4636",2014,4928,"1412+4636"
"4636",2015,4901,"1412+4636"
"4636",2016,4476,"1412+4636"
"4636",2017,3944,"1412+4636"
"4636",2018,5727,"1412+4636"
"4636",2019,6134,"1412+4636"
"4636",2020,6060,"1412+4636"
"4636",2021,5616,"1412+4636"
"4636",2022,5603,"1412+4636"
"4636",2023,5680,"1412+4636"
"4636",2024,4778,"1412+4636"
"4636",2025,3736,"1412+4636"
"4637",2009,7126,"1413+4637"
"4637",2010,8593,"1413+4637"
"4637",2011,9315,"1413+4637"
"4637",2012,8277,"1413+4637"
"4637",2013,7963,"1413+4637"
"4637",2014,9280,"1413+4637"
"4637",2015,11463,"1413+4637"
"4637",2016,10479,"1413+4637"
"4637",2017,11502,"1413+4637"
"4637",2018,9603,"1413+4637"
"4637",2019,9602,"1413+4637"
"4637",2020,8805,"1413+4637"
"4637",2021,7701,"1413+4637"
"4637",2022,11030,"1413+4637"
"4637",2023,12109,"1413+4637"
"4637",2024,13050,"1413+4637"
"4637",2025,16012,"1413+4637"
"4638",2009,22051,"1416+4638"
"4638",2010,24524,"1416+4638"
"4638",2011,26069,"1416+4638"
"4638",2012,27806,"1416+4638"
"4638",2013,28605,"1416+4638"
"4638",2014,28861,"1416+4638"
"4638",2015,30055,"1416+4638"
"4638",2016,39894,"1416+4638"
"4638",2017,42990,"1416+4638"
"4638",2018,42890,"1416+4638"
"4638",2019,44221,"1416+4638"
"4638",2020,44317,"1416+4638"
"4638",2021,43170,"1416+4638"
"4638",2022,43066,"1416+4638"
"4638",2023,41496,"1416+4638"
"4638",2024,47512,"1416+4638"
"4638",2025,44947,"1416+4638"
"4639",2009,28643,"1417+4639"
"4639",2010,30043,"1417+4639"
"4639",2011,30909,"1417+4639"
"4639",2012,30194,"1417+4639"
"4639",2013,27171,"1417+4639"
