"år","kommunenr_2024","observert","predikert"
2012,"3438",3.4,2.79804316689813
2012,"3439",3.5,4.3696039866964
2012,"3440",3.4,2.60966332289326
2012,"3441",3.6,3.55654532667844
2012,"3442",5.2,4.00116183117606
2012,"3443",4.9,4.78300156819894
2012,"3446",3.9,7.9938218627356
2012,"3447",1.9,2.6498273272998
2012,"3448",2.6,3.17334334218763
2012,"3449",3,3.2382209202037
2012,"3450",7.5,5.67840685870827
2012,"3451",6.8,5.54343177366331
2012,"3452",1.6,2.40381172458181
2012,"3453",4,4.21957665863041
2012,"3454",1.6,4.45883613939541
2012,"3901",4,4.10374549976625
2012,"3903",4.74310747663551,6.53119314695351
2012,"3905",3.77221727515583,4.93775286793033
2012,"3907",4.37350230414746,4.14729982400051
2012,"3909",3.85205784204672,3.82425773177041
2012,"3911",3.26625239005736,3.80121166704723
2012,"4001",3.4,3.46951006544333
2012,"4003",8.3,6.29524180066679
2012,"4005",2.3,3.30211114002426
2012,"4010",1.8,2.76933844469285
2012,"4012",9.1,8.31405354929087
2012,"4014",5.2,6.84001517111974
2012,"4016",2.8,3.13446543264757
2012,"4018",3.1,3.73224886188856
2012,"4020",4.91190476190476,4.50131485477851
2012,"4022",2.1,2.45253744813629
2012,"4024",1.7,2.61522317750956
2012,"4026",3.8,5.29496184223239
2012,"4028",4.9,4.0588104908969
2012,"4030",9.4,6.40156102555941
2012,"4032",5.1,5.02262812032461
2012,"4034",3,3.13520757384038
2012,"4036",7.2,6.7167686478513
2012,"4201",15.7,4.8573317102827
2012,"4202",5.5,6.89689931792225
2012,"4203",4,4.88979389093692
2012,"4204",3.70468791856416,4.30742422097759
2012,"4205",4.16798418972332,6.23498863929637
2012,"4206",4.6,3.44491448247746
2012,"4207",3.4,4.02430916450402
2012,"4211",2.4,3.83844034384117
2012,"4212",4.3,3.58576921756871
2012,"4213",5.2,5.54981920635367
2012,"4214",4.6,4.57388571795858
2012,"4215",2.8,5.41696971583614
2012,"4216",2.5,3.43502617662828
2012,"4217",4.5,3.96666077889206
2012,"4218",2.3,6.22082952960777
2012,"4219",3.4,3.00527839142852
2012,"4220",7.7,6.48686233389774
2012,"4221",2.3,2.88824899818959
2012,"4222",1.4,3.23621859773732
2012,"4223",3.2,3.19895072077263
2012,"4224",3.1,3.65659197447461
2012,"4225",5.56259946949602,5.71945006085011
2012,"4226",2.6,2.86696226584933
2012,"4227",6.2,6.36366029200257
2012,"4228",2.8,3.75536742309725
2012,"4601",4.7,4.12298040237643
2012,"4602",4.81290322580645,3.72116295522278
2012,"4611",2.4,2.77663426832947
2012,"4612",2.1,3.2207976428787
2012,"4613",3.5,4.88716504207619
2012,"4614",6.8,9.20920137359666
2012,"4615",3.7,6.0867076088526
2012,"4616",2.5,2.80699218865496
2012,"4617",6.3,7.83087501240018
2012,"4618",9.1492385786802,8.62720231951263
2012,"4619",2.7,2.9508916596399
2012,"4620",4.7,3.55402702627099
2012,"4621",4.04915014164306,3.9920679499588
2012,"4622",4.7,6.17817492297448
2012,"4623",11.6,4.70935223746988
2012,"4624",8.73595206391478,8.86301191370055
2012,"4625",3.6,5.77594540717438
2012,"4626",6.54081237911025,6.50971699012933
2012,"4627",11.7,10.6525992810331
2012,"4628",4.8,5.33145536034729
2012,"4629",3,3.2855661435708
2012,"4630",10.7,10.1987369007162
2012,"4631",14.2273092369478,11.6645155187926
2012,"4632",5.6,7.33680528098267
2012,"4633",3.3,2.22675308656717
2012,"4634",3.5,5.02564416850655
2012,"4635",4.4,4.20715471692776
2012,"4636",5.8,3.9753600736519
2012,"4637",3.9,3.89894510905237
2012,"4638",2.6,3.3432173307318
2012,"4639",3.8,6.03182140434158
2012,"4640",6.23168539325843,7.23329384767006
2012,"4641",6.2,9.72882105103077
2012,"4642",5.4,5.01420947556538
2012,"4643",3,3.18053046292756
2012,"4644",3.2,3.53739832323753
2012,"4645",6.7,5.98489149590066
2012,"4646",2.8,3.75778839417158
2012,"4647",5.0239263803681,4.69924989048348
2012,"4648",5,5.29174282381358
2012,"4649",4.32326283987915,4.64492957089194
2012,"4650",9.6,8.35648908237138
2012,"4651",3,4.45309400400065
2012,"5001",1.53040380047506,2.11024295213632
2012,"5006",6.17113654946852,7.28189523478812
2012,"5007",5.48741794310722,7.01398569680454
2012,"5014",2,3.36026872465239
2012,"5020",3.3,4.20445212024172
2012,"5021",5,8.22532821158721
2012,"5022",2.4,2.6132591338198
2012,"5025",4.9,3.62194683848047
2012,"5026",3.7,3.7848879891913
2012,"5027",2,3.34574908053825
2012,"5028",6,6.84192802793218
2012,"5029",5.6,5.49628896443507
2012,"5031",4.9,4.83246292007859
2012,"5032",10.4,8.63656917267234
2012,"5033",2.4,2.66183782831384
2012,"5034",2.7,3.12870931423619
2012,"5035",7.8,7.28528272323558
2012,"5036",9.4,6.47493674955769
2012,"5037",2.9,2.88289860266613
2012,"5038",3.9,3.7630088287473
2012,"5041",4.3,3.57987983104382
2012,"5042",1.5,2.67389631344812
2012,"5043",7,4.53352685599153
2012,"5044",1.4,2.46068569535854
2012,"5045",1.8,2.06492782918668
2012,"5046",1.9,2.66605159683563
2012,"5047",3.8,6.27116259333733
2012,"5049",10.9,9.01234935446518
2012,"5052",2,5.28742178532631
